Timestamp,Pressure (kPa),Voltage (V),Vehicle State,Fault Type
30:50.7,12.78701271,2.1069825,Throttle Release,Wiring Issue
35:57.9,76.7445467,2.388122643,Wide Open Throttle,Normal
56:39.9,15.89332195,1.247494432,Throttle Release,Sensor Fault
50:27.3,98.7162269,3.243774456,Acceleration,Normal
18:51.5,25.39215285,2.423319988,Acceleration,Normal
52:24.9,71.4080316,4.572205609,Wide Open Throttle,Normal
01:30.2,20.42246716,4.479660267,Engine OFF,Sensor Fault
15:17.2,112.3415979,2.047184742,Wide Open Throttle,Normal
24:53.1,33.159353,1.337854616,Idle,Normal
22:36.4,94.18564923,4.26343672,Wide Open Throttle,Normal
34:11.4,113.4812334,4.399442415,Engine OFF,Normal
45:06.2,116.7980589,3.938472957,Engine OFF,Power Supply Issue
49:22.2,8.549659037,2.928455437,Throttle Release,Normal
57:05.7,84.40866219,0,Acceleration,Wiring Issue
16:06.0,69.61914321,3.279550397,Wide Open Throttle,Normal
33:59.3,48.20520935,2.571850212,Acceleration,Normal
48:24.3,85.31637527,2.730167358,Acceleration,Normal
03:14.5,69.36029167,5,Acceleration,Power Supply Issue
02:32.8,74.09623832,5,Acceleration,Power Supply Issue
48:28.6,70.06047993,3.451066399,Wide Open Throttle,Normal
02:34.0,60.87047803,0.072018741,Throttle Release,Wiring Issue
20:22.3,118.2302576,4.269277745,Engine OFF,Normal
18:21.8,100.3219826,3.01171468,Engine OFF,Normal
18:08.8,8.024848543,0.747251592,Throttle Release,Normal
34:39.9,88.97837978,4.572178521,Engine OFF,Normal
01:26.8,52.96537166,0,Idle,Wiring Issue
25:08.2,109.7766728,4.169104883,Engine OFF,Normal
01:43.5,47.34379407,0.227148647,Wide Open Throttle,Wiring Issue
59:31.9,18.50262028,4.917550022,Throttle Release,Sensor Fault
18:41.3,87.41852815,3.721957015,Wide Open Throttle,Normal
01:19.2,72.33633639,5,Acceleration,Power Supply Issue
27:33.0,59.11079659,1.928152626,Acceleration,Normal
48:46.2,93.35428409,3.482824089,Wide Open Throttle,Normal
03:08.7,76.6553733,0,Throttle Release,Wiring Issue
05:05.5,77.53745578,5,Idle,Power Supply Issue
42:10.0,114.2927016,3.523375751,Acceleration,Normal
27:04.5,89.13586838,3.275251135,Wide Open Throttle,Normal
50:18.4,16.95930605,0.351427577,Throttle Release,Sensor Fault
42:12.0,64.0124224,1.59627677,Acceleration,Normal
53:58.8,62.02900082,0,Acceleration,Wiring Issue
01:03.6,67.44140066,5,Wide Open Throttle,Power Supply Issue
22:45.2,12.23191164,1.409674513,Throttle Release,Normal
46:57.3,116.6539278,4.03534718,Engine OFF,Power Supply Issue
02:10.3,70.21453493,5,Acceleration,Power Supply Issue
39:21.0,104.3416859,4.057482828,Wide Open Throttle,Normal
40:06.3,107.5135627,3.960973377,Engine OFF,Normal
23:12.4,118.3665107,4.715657329,Engine OFF,Power Supply Issue
04:16.3,27.28173679,0.061434036,Throttle Release,Sensor Fault
02:07.1,67.8805782,0.001747038,Acceleration,Wiring Issue
25:54.5,37.55441614,1.851127907,Idle,Normal
00:29.2,73.15969139,0.128346544,Acceleration,Wiring Issue
00:05.5,80.08038147,0,Wide Open Throttle,Wiring Issue
03:56.8,26.4999603,4.357163498,Throttle Release,Sensor Fault
35:24.8,88.56073917,3.985899441,Wide Open Throttle,Normal
19:12.0,60.90793846,4.169597567,Engine OFF,Normal
16:11.8,27.32588626,1.734408478,Idle,Normal
15:49.2,106.6979033,4.404034817,Engine OFF,Power Supply Issue
24:50.1,24.78580789,1.11792306,Idle,Normal
56:59.8,23.73758337,0,Throttle Release,Wiring Issue
57:35.3,8.989566317,2.661262493,Throttle Release,Sensor Fault
56:55.2,46.00951902,2.455301129,Idle,Normal
29:33.1,55.56528018,0.762565306,Idle,Normal
59:38.2,49.48249988,0.048703514,Acceleration,Wiring Issue
27:04.0,17.02510868,1.417847698,Throttle Release,Normal
45:55.4,14.32399888,0.639433854,Throttle Release,Power Supply Issue
52:36.4,109.5172576,4.837275215,Engine OFF,Sensor Fault
37:58.9,37.74077835,2.957041069,Acceleration,Normal
39:26.3,92.19852432,4.339023975,Engine OFF,Normal
00:37.6,109.331523,5,Acceleration,Power Supply Issue
58:20.1,11.88617721,0,Acceleration,Wiring Issue
49:08.2,12.90261151,4.107136527,Engine OFF,Normal
38:51.9,115.3098877,4.330484138,Engine OFF,Normal
58:51.7,39.04043951,0.303655473,Acceleration,Wiring Issue
01:15.2,19.99416128,0.263944897,Throttle Release,Wiring Issue
21:03.4,83.33384494,4.379535159,Engine OFF,Normal
48:20.6,106.7922126,4.410364871,Wide Open Throttle,Normal
20:51.0,12.42150763,1.289058719,Throttle Release,Normal
58:13.1,72.14634057,5,Acceleration,Power Supply Issue
59:54.1,92.67940521,0,Idle,Wiring Issue
56:16.8,111.0713275,4.501422203,Engine OFF,Power Supply Issue
03:08.7,66.74684178,0,Acceleration,Wiring Issue
28:09.0,93.9385443,4.017989141,Wide Open Throttle,Normal
04:13.7,21.43734731,0,Throttle Release,Sensor Fault
05:24.3,18.81214527,0.704075857,Throttle Release,Sensor Fault
36:43.6,82.63057964,0.977557543,Engine OFF,Normal
45:22.7,108.7962651,4.07143473,Engine OFF,Power Supply Issue
23:39.9,41.96665576,2.950257444,Idle,Normal
21:49.4,31.7514605,1.447411061,Idle,Normal
00:37.7,23.22994579,0.531732504,Throttle Release,Sensor Fault
04:57.7,17.31246135,4.672232032,Engine OFF,Sensor Fault
16:23.9,112.1439591,4.51261864,Wide Open Throttle,Normal
15:42.8,51.28932109,0.932265079,Idle,Normal
41:17.1,7.586211323,1.06113639,Throttle Release,Normal
01:24.0,71.96731303,0.310201233,Acceleration,Wiring Issue
35:08.5,21.02198674,2.18910692,Idle,Normal
00:43.7,79.77067747,0.151795838,Wide Open Throttle,Wiring Issue
00:48.7,94.46004378,5,Acceleration,Power Supply Issue
05:03.8,17.95474972,0,Throttle Release,Sensor Fault
59:14.0,79.20398492,0.057225288,Acceleration,Wiring Issue
06:11.1,78.30699462,5,Acceleration,Power Supply Issue
38:44.9,7.201816987,1.23420203,Idle,Normal
27:15.0,79.15840709,2.977444919,Acceleration,Normal
27:03.9,75.26128827,2.419259829,Acceleration,Normal
01:14.2,51.93758276,4.983373478,Acceleration,Power Supply Issue
27:41.7,14.91944009,1.589371222,Idle,Normal
02:22.8,103.4783498,5,Acceleration,Power Supply Issue
02:22.6,21.31882423,0.35947673,Throttle Release,Sensor Fault
31:19.6,78.08244106,3.712082923,Wide Open Throttle,Normal
21:28.1,113.3377097,4.389427548,Engine OFF,Normal
24:03.3,81.27728501,5,Engine OFF,Normal
41:48.4,89.86846342,1.095050461,Engine OFF,Wiring Issue
27:04.4,11.96621,3.453615934,Acceleration,Normal
05:37.1,51.24167352,2.759534622,Acceleration,Power Supply Issue
03:52.8,13.01780014,0.494529621,Throttle Release,Sensor Fault
59:54.2,58.3239176,0.062479882,Acceleration,Wiring Issue
35:08.0,74.66706433,1.136171513,Idle,Normal
04:16.7,80.86236805,0,Acceleration,Wiring Issue
00:16.6,102.3737607,5,Wide Open Throttle,Power Supply Issue
06:11.1,77.01562937,0,Wide Open Throttle,Wiring Issue
43:52.8,107.3992851,1.720788083,Engine OFF,Power Supply Issue
36:15.2,65.7272905,2.781517511,Acceleration,Normal
01:35.4,115.7510288,4.348435338,Engine OFF,Power Supply Issue
16:07.6,47.9274154,2.187358584,Idle,Normal
01:50.0,112.6948464,4.479103336,Engine OFF,Sensor Fault
42:39.6,14.95322613,0.635577454,Throttle Release,Power Supply Issue
29:25.6,24.66922881,4.150649797,Throttle Release,Normal
16:23.2,83.22645858,3.105723661,Acceleration,Normal
16:24.2,93.74178853,3.366383739,Wide Open Throttle,Normal
22:00.3,75.54028209,2.702543152,Throttle Release,Normal
29:44.5,102.3031561,4.833116917,Wide Open Throttle,Normal
02:44.9,106.3790312,4.879019893,Engine OFF,Sensor Fault
00:21.1,58.59104688,5,Acceleration,Power Supply Issue
05:09.3,7.603309427,0.027043289,Throttle Release,Wiring Issue
21:19.5,81.38647079,3.059290425,Acceleration,Normal
13:35.9,32.80874058,1.094469244,Idle,Normal
19:02.1,80.39236511,3.677918787,Wide Open Throttle,Normal
31:23.5,46.02050563,1.14062338,Idle,Normal
59:28.3,88.1225998,0.148533123,Wide Open Throttle,Wiring Issue
56:48.1,94.76608089,4.376851061,Throttle Release,Sensor Fault
47:57.9,19.25597941,3.11088775,Throttle Release,Normal
01:07.8,72.32019478,0.171025379,Acceleration,Wiring Issue
46:27.2,49.23867645,1.633083808,Idle,Normal
16:21.6,22.78342679,4.364145427,Engine OFF,Wiring Issue
16:41.4,69.8794796,1.085473626,Acceleration,Normal
50:34.7,20.42732534,1.628984097,Throttle Release,Normal
58:39.1,73.28023415,0,Wide Open Throttle,Wiring Issue
55:04.3,115.7386856,3.042083033,Engine OFF,Normal
01:27.5,14.58420409,4.941170281,Acceleration,Power Supply Issue
22:50.4,31.77150562,1.448464198,Idle,Normal
14:06.7,56.61912244,2.942421942,Acceleration,Normal
30:39.9,74.59957395,4.586936621,Wide Open Throttle,Normal
39:05.7,103.2346992,4.262371599,Engine OFF,Normal
14:49.4,91.57021097,2.523263251,Throttle Release,Normal
13:28.8,60.59820319,1.777805976,Idle,Normal
15:38.0,47.33402165,0.885433957,Idle,Normal
59:57.8,67.45773976,0.15580683,Acceleration,Wiring Issue
50:49.2,59.09043554,3.94268788,Wide Open Throttle,Normal
34:56.6,69.2713827,3.68177428,Acceleration,Normal
13:53.6,116.0278185,2.316572675,Engine OFF,Normal
39:26.7,6.873021585,0.356896792,Throttle Release,Wiring Issue
31:02.8,12.48068028,0.800733833,Idle,Normal
51:58.6,10.31803671,0.049681514,Throttle Release,Wiring Issue
36:43.4,39.66385363,4.026813672,Acceleration,Normal
38:33.8,16.68002735,0.066174778,Throttle Release,Wiring Issue
57:47.4,105.3201088,4.717463218,Engine OFF,Power Supply Issue
34:51.7,81.19164345,2.895917068,Acceleration,Normal
37:19.9,83.78944281,1.368646273,Idle,Normal
51:20.7,104.6332941,4.281760884,Engine OFF,Normal
42:01.6,101.4716198,4.187473219,Wide Open Throttle,Normal
21:15.6,41.52402119,1.428965951,Idle,Normal
25:38.0,106.7550642,4.354616459,Engine OFF,Normal
01:37.2,22.28321417,0.333715621,Throttle Release,Sensor Fault
00:44.6,48.2491953,0.144167369,Acceleration,Wiring Issue
02:51.8,17.35408703,5,Engine OFF,Sensor Fault
30:59.7,12.95175007,2.260968649,Idle,Normal
17:54.4,107.5729179,3.959117409,Engine OFF,Power Supply Issue
23:24.5,71.62780529,1.614037463,Throttle Release,Normal
02:28.7,78.76571471,0.301863234,Wide Open Throttle,Wiring Issue
17:51.3,50.34391148,1.011130221,Idle,Normal
51:32.5,60.13509489,3.357961278,Acceleration,Normal
45:30.5,72.58172903,2.835863205,Acceleration,Normal
26:33.7,55.88013648,1.864607985,Acceleration,Normal
59:42.5,74.54961752,5,Acceleration,Power Supply Issue
53:05.2,11.65994808,3.416943303,Throttle Release,Normal
01:57.4,73.79036373,5,Acceleration,Power Supply Issue
17:26.9,26.40482996,1.726542825,Idle,Normal
47:26.7,20.44374983,4.956128255,Engine OFF,Sensor Fault
12:23.1,93.21954513,3.245118051,Wide Open Throttle,Normal
15:37.0,32.74847255,2.125823616,Idle,Normal
17:37.1,63.31942472,2.928733916,Acceleration,Normal
13:47.4,65.58344143,1.844385535,Acceleration,Normal
01:25.5,77.19985464,0,Wide Open Throttle,Wiring Issue
46:06.1,94.4395947,2.811266327,Wide Open Throttle,Normal
56:06.5,18.49748005,5,Wide Open Throttle,Power Supply Issue
17:09.2,63.08493544,3.178885597,Wide Open Throttle,Normal
47:30.0,116.1967201,4.43367592,Engine OFF,Power Supply Issue
15:50.0,27.34234173,2.822938484,Idle,Normal
19:20.6,81.01889713,3.977305865,Wide Open Throttle,Normal
05:20.0,19.09410066,0.629053733,Throttle Release,Sensor Fault
22:26.1,53.90371449,0.721361841,Idle,Normal
56:32.0,15.08142708,0,Throttle Release,Wiring Issue
50:09.6,108.4051215,4.138273964,Engine OFF,Power Supply Issue
06:11.1,74.2473778,0.079380753,Acceleration,Wiring Issue
25:32.0,20.01194322,2.897081079,Idle,Normal
16:49.4,69.63856854,3.711366766,Acceleration,Normal
25:28.0,106.3338854,4.119755167,Engine OFF,Power Supply Issue
51:36.4,111.4178137,4.104503314,Engine OFF,Sensor Fault
58:35.3,14.72535073,3.879483324,Throttle Release,Normal
19:11.9,90.92576892,3.844206921,Wide Open Throttle,Normal
59:49.3,81.40627117,0.05272691,Wide Open Throttle,Wiring Issue
41:30.3,46.55951782,2.847505709,Acceleration,Normal
17:16.6,83.71716918,3.290225952,Engine OFF,Normal
22:28.2,22.56310318,1.397021884,Throttle Release,Wiring Issue
44:57.3,62.48473941,1.969613514,Acceleration,Normal
31:38.5,19.2902976,1.748853959,Idle,Normal
29:35.7,37.55951189,1.545593185,Idle,Normal
01:11.9,14.85069899,0.793311595,Throttle Release,Sensor Fault
05:40.6,38.12876521,5,Acceleration,Power Supply Issue
30:55.1,25.02440013,0.906244513,Throttle Release,Normal
28:28.2,107.8347611,1.098904869,Idle,Normal
14:06.2,113.8182344,3.691087564,Wide Open Throttle,Normal
53:11.5,21.70495061,3.188512775,Engine OFF,Normal
58:21.1,109.0972066,4.316869579,Engine OFF,Sensor Fault
02:15.5,30.50025957,5,Acceleration,Power Supply Issue
19:57.3,112.920113,4.690121923,Wide Open Throttle,Normal
26:07.5,117.4618482,1.240499334,Engine OFF,Normal
27:06.0,32.45766719,1.141025931,Throttle Release,Normal
58:31.0,88.64260522,5,Acceleration,Power Supply Issue
34:56.2,45.03527368,2.07965414,Acceleration,Normal
39:48.9,115.5812327,3.739263006,Engine OFF,Normal
17:26.9,75.11958318,3.925305724,Wide Open Throttle,Normal
13:46.8,107.5487396,3.85364192,Idle,Normal
00:38.9,22.42632136,4.573771677,Throttle Release,Wiring Issue
27:52.2,17.52668918,0,Throttle Release,Sensor Fault
50:32.5,117.6119717,3.8108384,Engine OFF,Normal
02:30.8,76.74629697,5,Idle,Power Supply Issue
02:12.1,70.52430627,0,Wide Open Throttle,Wiring Issue
00:34.9,15.3865419,4.821583083,Throttle Release,Sensor Fault
59:06.2,115.068292,4.064764685,Engine OFF,Power Supply Issue
31:23.8,107.9422985,4.297457118,Engine OFF,Sensor Fault
47:12.0,110.5334974,2.69819908,Engine OFF,Normal
42:46.8,115.2344322,3.983238196,Engine OFF,Power Supply Issue
45:49.7,106.3157316,4.235987275,Engine OFF,Power Supply Issue
00:21.2,111.1856628,0,Wide Open Throttle,Wiring Issue
02:08.3,46.93380495,5,Acceleration,Power Supply Issue
00:55.8,14.50352983,0.875913853,Throttle Release,Normal
19:26.2,49.40002507,4.146626777,Acceleration,Normal
02:34.3,17.66198543,0.194813211,Throttle Release,Sensor Fault
05:21.9,19.34665417,0.371872588,Throttle Release,Wiring Issue
22:30.0,62.11741229,2.309753948,Acceleration,Normal
01:29.8,45.18804951,0.211476233,Acceleration,Wiring Issue
27:32.9,63.21455366,2.301320909,Acceleration,Normal
42:30.3,15.08453172,0.856237778,Throttle Release,Normal
03:29.3,79.26935876,0,Wide Open Throttle,Wiring Issue
26:11.8,119.0413132,4.247461786,Engine OFF,Normal
14:33.2,22.30959675,0.955528112,Idle,Wiring Issue
01:40.0,12.92338393,0.178164442,Throttle Release,Sensor Fault
57:15.0,71.19212882,0.125614819,Acceleration,Wiring Issue
03:25.8,24.94907956,4.749399004,Engine OFF,Sensor Fault
02:25.3,15.98887085,0.255793023,Throttle Release,Power Supply Issue
18:39.3,83.52751751,3.013017004,Wide Open Throttle,Normal
55:49.5,21.72406623,3.11293856,Throttle Release,Power Supply Issue
15:32.4,43.7077746,2.989306021,Acceleration,Normal
59:59.5,28.82180353,1.379313713,Wide Open Throttle,Sensor Fault
16:13.6,111.2425632,4.940274719,Engine OFF,Normal
37:08.4,20.98106488,1.707003759,Idle,Normal
18:06.6,57.09488746,1.714347412,Engine OFF,Normal
41:06.7,110.4042274,3.740687846,Engine OFF,Power Supply Issue
16:22.6,48.5125021,1.360300303,Idle,Normal
04:29.2,17.76410143,0.791376407,Throttle Release,Sensor Fault
22:46.1,90.07997613,0.921757414,Throttle Release,Normal
00:23.2,106.3474265,4.564655987,Acceleration,Power Supply Issue
02:47.1,67.12219844,0.06061363,Acceleration,Wiring Issue
37:14.5,73.54496381,2.6869407,Acceleration,Normal
27:40.5,14.37435978,2.211081814,Idle,Normal
01:34.4,25.77931401,0.038826026,Throttle Release,Sensor Fault
52:22.9,12.96258858,1.088669752,Throttle Release,Sensor Fault
13:31.2,94.72861249,2.265211276,Acceleration,Normal
17:47.8,45.19484178,0.52217699,Idle,Normal
18:12.5,44.02144456,2.843830906,Acceleration,Normal
26:36.4,106.5929027,3.399730016,Wide Open Throttle,Normal
02:03.9,111.7590197,0,Acceleration,Wiring Issue
56:00.9,32.00684698,3.300879335,Engine OFF,Normal
01:47.0,17.07512799,0.133421566,Throttle Release,Sensor Fault
45:04.5,91.26534714,2.727392812,Acceleration,Normal
01:14.1,14.29279467,0.210761682,Throttle Release,Sensor Fault
56:07.8,68.05931232,0.088933181,Wide Open Throttle,Wiring Issue
24:31.8,83.35114175,3.409979881,Wide Open Throttle,Normal
03:31.6,79.30032261,0.087259353,Acceleration,Wiring Issue
22:14.1,9.826054332,2.272432954,Throttle Release,Wiring Issue
03:07.1,26.58473883,4.386093135,Throttle Release,Sensor Fault
58:21.4,78.52488776,5,Acceleration,Power Supply Issue
00:50.0,47.12941903,5,Acceleration,Power Supply Issue
24:26.9,25.2290879,1.824532453,Acceleration,Power Supply Issue
01:54.3,104.2887349,0.182985765,Wide Open Throttle,Wiring Issue
32:19.6,14.33118758,0.69945557,Throttle Release,Wiring Issue
59:41.4,27.31084244,4.704371674,Throttle Release,Sensor Fault
29:40.6,45.75073096,1.033694921,Idle,Normal
24:04.8,119.0413132,4.091402997,Engine OFF,Normal
25:30.0,57.84452512,0.365733821,Acceleration,Normal
15:08.6,77.54074429,2.826441207,Acceleration,Normal
39:15.0,114.8136097,4.515264649,Engine OFF,Sensor Fault
01:02.6,5.450343085,0.604848114,Throttle Release,Power Supply Issue
56:50.4,109.2096306,4.620224926,Throttle Release,Sensor Fault
56:14.8,87.70146698,0.274356634,Idle,Wiring Issue
59:59.1,94.6060269,4.247909614,Acceleration,Power Supply Issue
04:21.6,58.66953655,0.568963829,Wide Open Throttle,Wiring Issue
01:35.1,24.09454627,4.683789586,Engine OFF,Sensor Fault
22:09.9,101.6318039,3.712528171,Engine OFF,Normal
50:43.0,60.15498673,2.914182257,Acceleration,Normal
39:33.4,80.37461607,2.176098124,Acceleration,Normal
02:14.9,73.13927861,5,Acceleration,Power Supply Issue
32:26.1,41.32903244,2.481631094,Idle,Normal
59:57.1,45.33555811,5,Wide Open Throttle,Power Supply Issue
37:57.3,56.42368999,2.909099183,Acceleration,Normal
29:07.2,78.41933117,2.82491553,Wide Open Throttle,Normal
38:46.5,72.28877663,0.587617416,Acceleration,Normal
18:44.2,115.7094876,3.857812211,Engine OFF,Sensor Fault
02:29.9,15.18333854,0.770186485,Throttle Release,Sensor Fault
00:21.0,23.64483965,4.662515162,Engine OFF,Sensor Fault
00:03.0,14.99045002,0.291171243,Throttle Release,Sensor Fault
41:22.4,117.6384698,4.207198202,Engine OFF,Normal
29:24.3,22.99116609,4.069955642,Idle,Normal
42:42.0,13.5235868,1.667735236,Throttle Release,Normal
35:05.0,55.84225481,2.136726859,Acceleration,Normal
00:38.3,105.8218019,5,Engine OFF,Power Supply Issue
58:52.8,39.26070134,5,Acceleration,Power Supply Issue
49:08.6,107.9172799,3.439427848,Wide Open Throttle,Normal
02:20.5,19.86418137,5,Engine OFF,Sensor Fault
59:20.2,80.62392413,0,Throttle Release,Wiring Issue
30:54.0,104.9299052,3.832211783,Wide Open Throttle,Normal
02:41.4,106.210226,5,Acceleration,Power Supply Issue
01:50.2,15.53078759,0.289985801,Throttle Release,Sensor Fault
19:09.4,104.5608451,1.808129295,Engine OFF,Power Supply Issue
33:16.6,31.1032232,0.606897755,Throttle Release,Sensor Fault
58:32.7,96.80317719,3.922162393,Idle,Power Supply Issue
06:11.1,100.8474213,0.044457157,Wide Open Throttle,Wiring Issue
04:32.9,88.13890304,5,Acceleration,Power Supply Issue
51:33.2,20.47274981,4.464861682,Throttle Release,Sensor Fault
32:39.9,68.69696864,2.851088105,Wide Open Throttle,Normal
22:25.9,11.98169236,1.169636649,Throttle Release,Normal
29:57.6,14.55573606,0.479904682,Throttle Release,Wiring Issue
47:56.5,71.94907681,2.166440556,Engine OFF,Normal
03:50.1,106.3976828,0.036984155,Throttle Release,Sensor Fault
59:12.7,16.01445265,0,Throttle Release,Sensor Fault
13:49.4,52.17870942,2.351670099,Acceleration,Normal
41:40.0,43.59395814,1.527558163,Idle,Normal
33:12.3,84.09318435,3.315609682,Wide Open Throttle,Normal
37:44.9,79.72346989,0.74981661,Acceleration,Normal
39:31.2,88.28579408,1.399054011,Acceleration,Normal
32:35.1,17.78713989,0.754160292,Idle,Normal
